word_index,page,line,surah,ayah,pos_in_ayah,word_text,is_marker,line
61945,451,1,37,128,3,ٱللَّهِ,0,1
61946,451,1,37,128,4,ٱلۡمُخۡلَصِينَ,0,1
61947,451,1,37,128,5,١٢٨,1,1
61948,451,2,37,129,1,وَتَرَكۡنَا,0,2
61949,451,2,37,129,2,عَلَيۡهِ,0,2
61950,451,2,37,129,3,فِي,0,2
61951,451,2,37,129,4,ٱلۡأٓخِرِينَ,0,2
61952,451,2,37,129,5,١٢٩,1,2
61953,451,2,37,130,1,سَلَٰمٌ,0,2
61954,451,2,37,130,2,عَلَىٰٓ,0,2
61955,451,2,37,130,3,إِلۡ يَاسِينَ,0,2
61956,451,2,37,130,4,١٣٠,1,2
61957,451,2,37,131,1,إِنَّا,0,2
61958,451,2,37,131,2,كَذَٰلِكَ,0,2
61959,451,3,37,131,3,نَجۡزِي,0,3
61960,451,3,37,131,4,ٱلۡمُحۡسِنِينَ,0,3
61961,451,3,37,131,5,١٣١,1,3
61962,451,3,37,132,1,إِنَّهُۥ,0,3
61963,451,3,37,132,2,مِنۡ,0,3
61964,451,3,37,132,3,عِبَادِنَا,0,3
61965,451,3,37,132,4,ٱلۡمُؤۡمِنِينَ,0,3
61966,451,3,37,132,5,١٣٢,1,3
61967,451,3,37,133,1,وَإِنَّ,0,3
61968,451,3,37,133,2,لُوطٗا,0,3
61969,451,4,37,133,3,لَّمِنَ,0,4
61970,451,4,37,133,4,ٱلۡمُرۡسَلِينَ,0,4
61971,451,4,37,133,5,١٣٣,1,4
61972,451,4,37,134,1,إِذۡ,0,4
61973,451,4,37,134,2,نَجَّيۡنَٰهُ,0,4
61974,451,4,37,134,3,وَأَهۡلَهُۥٓ,0,4
61975,451,4,37,134,4,أَجۡمَعِينَ,0,4
61976,451,4,37,134,5,١٣٤,1,4
61977,451,4,37,135,1,إِلَّا,0,4
61978,451,4,37,135,2,عَجُوزٗا,0,4
61979,451,5,37,135,3,فِي,0,5
61980,451,5,37,135,4,ٱلۡغَٰبِرِينَ,0,5
61981,451,5,37,135,5,١٣٥,1,5
61982,451,5,37,136,1,ثُمَّ,0,5
61983,451,5,37,136,2,دَمَّرۡنَا,0,5
61984,451,5,37,136,3,ٱلۡأٓخَرِينَ,0,5
61985,451,5,37,136,4,١٣٦,1,5
61986,451,5,37,137,1,وَإِنَّكُمۡ,0,5
61987,451,5,37,137,2,لَتَمُرُّونَ,0,5
61988,451,5,37,137,3,عَلَيۡهِم,0,5
61989,451,6,37,137,4,مُّصۡبِحِينَ,0,6
61990,451,6,37,137,5,١٣٧,1,6
61991,451,6,37,138,1,وَبِٱلَّيۡلِۚ,0,6
61992,451,6,37,138,2,أَفَلَا,0,6
61993,451,6,37,138,3,تَعۡقِلُونَ,0,6
61994,451,6,37,138,4,١٣٨,1,6
61995,451,6,37,139,1,وَإِنَّ,0,6
61996,451,6,37,139,2,يُونُسَ,0,6
61997,451,6,37,139,3,لَمِنَ,0,6
61998,451,7,37,139,4,ٱلۡمُرۡسَلِينَ,0,7
61999,451,7,37,139,5,١٣٩,1,7
62000,451,7,37,140,1,إِذۡ,0,7
62001,451,7,37,140,2,أَبَقَ,0,7
62002,451,7,37,140,3,إِلَى,0,7
62003,451,7,37,140,4,ٱلۡفُلۡكِ,0,7
62004,451,7,37,140,5,ٱلۡمَشۡحُونِ,0,7
62005,451,7,37,140,6,١٤٠,1,7
62006,451,7,37,141,1,فَسَاهَمَ,0,7
62007,451,7,37,141,2,فَكَانَ,0,7
62008,451,8,37,141,3,مِنَ,0,8
62009,451,8,37,141,4,ٱلۡمُدۡحَضِينَ,0,8
62010,451,8,37,141,5,١٤١,1,8
62011,451,8,37,142,1,فَٱلۡتَقَمَهُ,0,8
62012,451,8,37,142,2,ٱلۡحُوتُ,0,8
62013,451,8,37,142,3,وَهُوَ,0,8
62014,451,8,37,142,4,مُلِيمٞ,0,8
62015,451,8,37,142,5,١٤٢,1,8
62016,451,8,37,143,1,فَلَوۡلَآ,0,8
62017,451,8,37,143,2,أَنَّهُۥ,0,8
62018,451,9,37,143,3,كَانَ,0,9
62019,451,9,37,143,4,مِنَ,0,9
62020,451,9,37,143,5,ٱلۡمُسَبِّحِينَ,0,9
62021,451,9,37,143,6,١٤٣,1,9
62022,451,9,37,144,1,لَلَبِثَ,0,9
62023,451,9,37,144,2,فِي,0,9
62024,451,9,37,144,3,بَطۡنِهِۦٓ,0,9
62025,451,9,37,144,4,إِلَىٰ,0,9
62026,451,9,37,144,5,يَوۡمِ,0,9
62027,451,9,37,144,6,يُبۡعَثُونَ,0,9
62028,451,9,37,144,7,١٤٤,1,9
62029,451,10,37,145,1,۞ فَنَبَذۡنَٰهُ,0,10
62030,451,10,37,145,2,بِٱلۡعَرَآءِ,0,10
62031,451,10,37,145,3,وَهُوَ,0,10
62032,451,10,37,145,4,سَقِيمٞ,0,10
62033,451,10,37,145,5,١٤٥,1,10
62034,451,10,37,146,1,وَأَنۢبَتۡنَا,0,10
62035,451,10,37,146,2,عَلَيۡهِ,0,10
62036,451,10,37,146,3,شَجَرَةٗ,0,10
62037,451,11,37,146,4,مِّن,0,11
62038,451,11,37,146,5,يَقۡطِينٖ,0,11
62039,451,11,37,146,6,١٤٦,1,11
62040,451,11,37,147,1,وَأَرۡسَلۡنَٰهُ,0,11
62041,451,11,37,147,2,إِلَىٰ,0,11
62042,451,11,37,147,3,مِاْئَةِ,0,11
62043,451,11,37,147,4,أَلۡفٍ,0,11
62044,451,11,37,147,5,أَوۡ,0,11
62045,451,11,37,147,6,يَزِيدُونَ,0,11
62046,451,11,37,147,7,١٤٧,1,11
62047,451,12,37,148,1,فَـَٔامَنُواْ,0,12
62048,451,12,37,148,2,فَمَتَّعۡنَٰهُمۡ,0,12
62049,451,12,37,148,3,إِلَىٰ,0,12
62050,451,12,37,148,4,حِينٖ,0,12
62051,451,12,37,148,5,١٤٨,1,12
62052,451,12,37,149,1,فَٱسۡتَفۡتِهِمۡ,0,12
62053,451,12,37,149,2,أَلِرَبِّكَ,0,12
62054,451,12,37,149,3,ٱلۡبَنَاتُ,0,12
62055,451,13,37,149,4,وَلَهُمُ,0,13
62056,451,13,37,149,5,ٱلۡبَنُونَ,0,13
62057,451,13,37,149,6,١٤٩,1,13
62058,451,13,37,150,1,أَمۡ,0,13
62059,451,13,37,150,2,خَلَقۡنَا,0,13
62060,451,13,37,150,3,ٱلۡمَلَٰٓئِكَةَ,0,13
62061,451,13,37,150,4,إِنَٰثٗا,0,13
62062,451,13,37,150,5,وَهُمۡ,0,13
62063,451,14,37,150,6,شَٰهِدُونَ,0,14
62064,451,14,37,150,7,١٥٠,1,14
62065,451,14,37,151,1,أَلَآ,0,14
62066,451,14,37,151,2,إِنَّهُم,0,14
62067,451,14,37,151,3,مِّنۡ,0,14
62068,451,14,37,151,4,إِفۡكِهِمۡ,0,14
62069,451,14,37,151,5,لَيَقُولُونَ,0,14
62070,451,14,37,151,6,١٥١,1,14
62071,451,14,37,152,1,وَلَدَ,0,14
62072,451,15,37,152,2,ٱللَّهُ,0,15
62073,451,15,37,152,3,وَإِنَّهُمۡ,0,15
62074,451,15,37,152,4,لَكَٰذِبُونَ,0,15
62075,451,15,37,152,5,١٥٢,1,15
62076,451,15,37,153,1,أَصۡطَفَى,0,15
62077,451,15,37,153,2,ٱلۡبَنَاتِ,0,15
62078,451,15,37,153,3,عَلَى,0,15
62079,451,15,37,153,4,ٱلۡبَنِينَ,0,15
62080,451,15,37,153,5,١٥٣,1,15
62081,452,1,37,154,1,مَا,0,1
62082,452,1,37,154,2,لَكُمۡ,0,1
62083,452,1,37,154,3,كَيۡفَ,0,1
62084,452,1,37,154,4,تَحۡكُمُونَ,0,1
62085,452,1,37,154,5,١٥٤,1,1
62086,452,1,37,155,1,أَفَلَا,0,1
62087,452,1,37,155,2,تَذَكَّرُونَ,0,1
62088,452,1,37,155,3,١٥٥,1,1
62089,452,1,37,156,1,أَمۡ,0,1
62090,452,1,37,156,2,لَكُمۡ,0,1
62091,452,1,37,156,3,سُلۡطَٰنٞ,0,1
62092,452,1,37,156,4,مُّبِينٞ,0,1
62093,452,2,37,156,5,١٥٦,1,2
62094,452,2,37,157,1,فَأۡتُواْ,0,2
62095,452,2,37,157,2,بِكِتَٰبِكُمۡ,0,2
62096,452,2,37,157,3,إِن,0,2
62097,452,2,37,157,4,كُنتُمۡ,0,2
62098,452,2,37,157,5,صَٰدِقِينَ,0,2
62099,452,2,37,157,6,١٥٧,1,2
62100,452,2,37,158,1,وَجَعَلُواْ,0,2
62101,452,2,37,158,2,بَيۡنَهُۥ,0,2
62102,452,2,37,158,3,وَبَيۡنَ,0,2
62103,452,2,37,158,4,ٱلۡجِنَّةِ,0,2
62104,452,3,37,158,5,نَسَبٗاۚ,0,3
62105,452,3,37,158,6,وَلَقَدۡ,0,3
62106,452,3,37,158,7,عَلِمَتِ,0,3
62107,452,3,37,158,8,ٱلۡجِنَّةُ,0,3
62108,452,3,37,158,9,إِنَّهُمۡ,0,3
62109,452,3,37,158,10,لَمُحۡضَرُونَ,0,3
62110,452,3,37,158,11,١٥٨,1,3
62111,452,3,37,159,1,سُبۡحَٰنَ,0,3
62112,452,3,37,159,2,ٱللَّهِ,0,3
62113,452,3,37,159,3,عَمَّا,0,3
62114,452,4,37,159,4,يَصِفُونَ,0,4
62115,452,4,37,159,5,١٥٩,1,4
62116,452,4,37,160,1,إِلَّا,0,4
62117,452,4,37,160,2,عِبَادَ,0,4
62118,452,4,37,160,3,ٱللَّهِ,0,4
62119,452,4,37,160,4,ٱلۡمُخۡلَصِينَ,0,4
62120,452,4,37,160,5,١٦٠,1,4
62121,452,4,37,161,1,فَإِنَّكُمۡ,0,4
62122,452,4,37,161,2,وَمَا,0,4
62123,452,4,37,161,3,تَعۡبُدُونَ,0,4
62124,452,4,37,161,4,١٦١,1,4
62125,452,5,37,162,1,مَآ,0,5
62126,452,5,37,162,2,أَنتُمۡ,0,5
62127,452,5,37,162,3,عَلَيۡهِ,0,5
62128,452,5,37,162,4,بِفَٰتِنِينَ,0,5
62129,452,5,37,162,5,١٦٢,1,5
62130,452,5,37,163,1,إِلَّا,0,5
62131,452,5,37,163,2,مَنۡ,0,5
62132,452,5,37,163,3,هُوَ,0,5
62133,452,5,37,163,4,صَالِ,0,5
62134,452,5,37,163,5,ٱلۡجَحِيمِ,0,5
62135,452,5,37,163,6,١٦٣,1,5
62136,452,5,37,164,1,وَمَا,0,5
62137,452,5,37,164,2,مِنَّآ,0,5
62138,452,5,37,164,3,إِلَّا,0,5
62139,452,6,37,164,4,لَهُۥ,0,6
62140,452,6,37,164,5,مَقَامٞ,0,6
62141,452,6,37,164,6,مَّعۡلُومٞ,0,6
62142,452,6,37,164,7,١٦٤,1,6
62143,452,6,37,165,1,وَإِنَّا,0,6
62144,452,6,37,165,2,لَنَحۡنُ,0,6
62145,452,6,37,165,3,ٱلصَّآفُّونَ,0,6
62146,452,6,37,165,4,١٦٥,1,6
62147,452,6,37,166,1,وَإِنَّا,0,6
62148,452,6,37,166,2,لَنَحۡنُ,0,6
62149,452,6,37,166,3,ٱلۡمُسَبِّحُونَ,0,6
62150,452,7,37,166,4,١٦٦,1,7
62151,452,7,37,167,1,وَإِن,0,7
62152,452,7,37,167,2,كَانُواْ,0,7
62153,452,7,37,167,3,لَيَقُولُونَ,0,7
62154,452,7,37,167,4,١٦٧,1,7
62155,452,7,37,168,1,لَوۡ,0,7
62156,452,7,37,168,2,أَنَّ,0,7
62157,452,7,37,168,3,عِندَنَا,0,7
62158,452,7,37,168,4,ذِكۡرٗا,0,7
62159,452,7,37,168,5,مِّنَ,0,7
62160,452,7,37,168,6,ٱلۡأَوَّلِينَ,0,7
62161,452,7,37,168,7,١٦٨,1,7
62162,452,7,37,169,1,لَكُنَّا,0,7
62163,452,8,37,169,2,عِبَادَ,0,8
62164,452,8,37,169,3,ٱللَّهِ,0,8
62165,452,8,37,169,4,ٱلۡمُخۡلَصِينَ,0,8
62166,452,8,37,169,5,١٦٩,1,8
62167,452,8,37,170,1,فَكَفَرُواْ,0,8
62168,452,8,37,170,2,بِهِۦۖ,0,8
62169,452,8,37,170,3,فَسَوۡفَ,0,8
62170,452,8,37,170,4,يَعۡلَمُونَ,0,8
62171,452,8,37,170,5,١٧٠,1,8
62172,452,8,37,171,1,وَلَقَدۡ,0,8
62173,452,9,37,171,2,سَبَقَتۡ,0,9
62174,452,9,37,171,3,كَلِمَتُنَا,0,9
62175,452,9,37,171,4,لِعِبَادِنَا,0,9
62176,452,9,37,171,5,ٱلۡمُرۡسَلِينَ,0,9
62177,452,9,37,171,6,١٧١,1,9
62178,452,9,37,172,1,إِنَّهُمۡ,0,9
62179,452,9,37,172,2,لَهُمُ,0,9
62180,452,9,37,172,3,ٱلۡمَنصُورُونَ,0,9
62181,452,9,37,172,4,١٧٢,1,9
62182,452,9,37,173,1,وَإِنَّ,0,9
62183,452,10,37,173,2,جُندَنَا,0,10
62184,452,10,37,173,3,لَهُمُ,0,10
62185,452,10,37,173,4,ٱلۡغَٰلِبُونَ,0,10
62186,452,10,37,173,5,١٧٣,1,10
62187,452,10,37,174,1,فَتَوَلَّ,0,10
62188,452,10,37,174,2,عَنۡهُمۡ,0,10
62189,452,10,37,174,3,حَتَّىٰ,0,10
62190,452,10,37,174,4,حِينٖ,0,10
62191,452,10,37,174,5,١٧٤,1,10
62192,452,10,37,175,1,وَأَبۡصِرۡهُمۡ,0,10
62193,452,10,37,175,2,فَسَوۡفَ,0,10
62194,452,11,37,175,3,يُبۡصِرُونَ,0,11
62195,452,11,37,175,4,١٧٥,1,11
62196,452,11,37,176,1,أَفَبِعَذَابِنَا,0,11
62197,452,11,37,176,2,يَسۡتَعۡجِلُونَ,0,11
62198,452,11,37,176,3,١٧٦,1,11
62199,452,11,37,177,1,فَإِذَا,0,11
62200,452,11,37,177,2,نَزَلَ,0,11
62201,452,11,37,177,3,بِسَاحَتِهِمۡ,0,11
62202,452,11,37,177,4,فَسَآءَ,0,11
62203,452,12,37,177,5,صَبَاحُ,0,12
62204,452,12,37,177,6,ٱلۡمُنذَرِينَ,0,12
62205,452,12,37,177,7,١٧٧,1,12
62206,452,12,37,178,1,وَتَوَلَّ,0,12
62207,452,12,37,178,2,عَنۡهُمۡ,0,12
62208,452,12,37,178,3,حَتَّىٰ,0,12
62209,452,12,37,178,4,حِينٖ,0,12
62210,452,12,37,178,5,١٧٨,1,12
62211,452,12,37,179,1,وَأَبۡصِرۡ,0,12
62212,452,12,37,179,2,فَسَوۡفَ,0,12
62213,452,13,37,179,3,يُبۡصِرُونَ,0,13
62214,452,13,37,179,4,١٧٩,1,13
62215,452,13,37,180,1,سُبۡحَٰنَ,0,13
62216,452,13,37,180,2,رَبِّكَ,0,13
62217,452,13,37,180,3,رَبِّ,0,13
62218,452,13,37,180,4,ٱلۡعِزَّةِ,0,13
62219,452,13,37,180,5,عَمَّا,0,13
62220,452,13,37,180,6,يَصِفُونَ,0,13
62221,452,13,37,180,7,١٨٠,1,13
62222,452,14,37,181,1,وَسَلَٰمٌ,0,14
62223,452,14,37,181,2,عَلَى,0,14
62224,452,14,37,181,3,ٱلۡمُرۡسَلِينَ,0,14
62225,452,14,37,181,4,١٨١,1,14
62226,452,14,37,182,1,وَٱلۡحَمۡدُ,0,14
62227,452,14,37,182,2,لِلَّهِ,0,14
62228,452,14,37,182,3,رَبِّ,0,14
62229,452,14,37,182,4,ٱلۡعَٰلَمِينَ,0,14
62230,452,14,37,182,5,١٨٢,1,14
62231,453,2,38,1,1,صٓۚ,0,2
62232,453,2,38,1,2,وَٱلۡقُرۡءَانِ,0,2
62233,453,2,38,1,3,ذِي,0,2
62234,453,2,38,1,4,ٱلذِّكۡرِ,0,2
62235,453,2,38,1,5,١,1,2
62236,453,2,38,2,1,بَلِ,0,2
62237,453,2,38,2,2,ٱلَّذِينَ,0,2
62238,453,2,38,2,3,كَفَرُواْ,0,2
62239,453,2,38,2,4,فِي,0,2
62240,453,2,38,2,5,عِزَّةٖ,0,2
62241,453,2,38,2,6,وَشِقَاقٖ,0,2
62242,453,2,38,2,7,٢,1,2
62243,453,3,38,3,1,كَمۡ,0,3
62244,453,3,38,3,2,أَهۡلَكۡنَا,0,3
62245,453,3,38,3,3,مِن,0,3
62246,453,3,38,3,4,قَبۡلِهِم,0,3
62247,453,3,38,3,5,مِّن,0,3
62248,453,3,38,3,6,قَرۡنٖ,0,3
62249,453,3,38,3,7,فَنَادَواْ,0,3
62250,453,3,38,3,8,وَّلَاتَ,0,3
62251,453,3,38,3,9,حِينَ,0,3
62252,453,3,38,3,10,مَنَاصٖ,0,3
62253,453,3,38,3,11,٣,1,3
62254,453,3,38,4,1,وَعَجِبُوٓاْ,0,3
62255,453,4,38,4,2,أَن,0,4
62256,453,4,38,4,3,جَآءَهُم,0,4
62257,453,4,38,4,4,مُّنذِرٞ,0,4
62258,453,4,38,4,5,مِّنۡهُمۡۖ,0,4
62259,453,4,38,4,6,وَقَالَ,0,4
62260,453,4,38,4,7,ٱلۡكَٰفِرُونَ,0,4
62261,453,4,38,4,8,هَٰذَا,0,4
62262,453,4,38,4,9,سَٰحِرٞ,0,4
62263,453,4,38,4,10,كَذَّابٌ,0,4
62264,453,4,38,4,11,٤,1,4
62265,453,5,38,5,1,أَجَعَلَ,0,5
62266,453,5,38,5,2,ٱلۡأٓلِهَةَ,0,5
62267,453,5,38,5,3,إِلَٰهٗا,0,5
62268,453,5,38,5,4,وَٰحِدًاۖ,0,5
62269,453,5,38,5,5,إِنَّ,0,5
62270,453,5,38,5,6,هَٰذَا,0,5
62271,453,5,38,5,7,لَشَيۡءٌ,0,5
62272,453,5,38,5,8,عُجَابٞ,0,5
62273,453,5,38,5,9,٥,1,5
62274,453,5,38,6,1,وَٱنطَلَقَ,0,5
62275,453,5,38,6,2,ٱلۡمَلَأُ,0,5
62276,453,6,38,6,3,مِنۡهُمۡ,0,6
62277,453,6,38,6,4,أَنِ,0,6
62278,453,6,38,6,5,ٱمۡشُواْ,0,6
62279,453,6,38,6,6,وَٱصۡبِرُواْ,0,6
62280,453,6,38,6,7,عَلَىٰٓ,0,6
62281,453,6,38,6,8,ءَالِهَتِكُمۡۖ,0,6
62282,453,6,38,6,9,إِنَّ,0,6
62283,453,6,38,6,10,هَٰذَا,0,6
62284,453,6,38,6,11,لَشَيۡءٞ,0,6
62285,453,6,38,6,12,يُرَادُ,0,6
62286,453,6,38,6,13,٦,1,6
62287,453,7,38,7,1,مَا,0,7
62288,453,7,38,7,2,سَمِعۡنَا,0,7
62289,453,7,38,7,3,بِهَٰذَا,0,7
62290,453,7,38,7,4,فِي,0,7
62291,453,7,38,7,5,ٱلۡمِلَّةِ,0,7
62292,453,7,38,7,6,ٱلۡأٓخِرَةِ,0,7
62293,453,7,38,7,7,إِنۡ,0,7
62294,453,7,38,7,8,هَٰذَآ,0,7
62295,453,7,38,7,9,إِلَّا,0,7
62296,453,7,38,7,10,ٱخۡتِلَٰقٌ,0,7
62297,453,7,38,7,11,٧,1,7
62298,453,7,38,8,1,أَءُنزِلَ,0,7
62299,453,8,38,8,2,عَلَيۡهِ,0,8
62300,453,8,38,8,3,ٱلذِّكۡرُ,0,8
62301,453,8,38,8,4,مِنۢ,0,8
62302,453,8,38,8,5,بَيۡنِنَاۚ,0,8
62303,453,8,38,8,6,بَلۡ,0,8
62304,453,8,38,8,7,هُمۡ,0,8
62305,453,8,38,8,8,فِي,0,8
62306,453,8,38,8,9,شَكّٖ,0,8
62307,453,8,38,8,10,مِّن,0,8
62308,453,8,38,8,11,ذِكۡرِيۚ,0,8
62309,453,8,38,8,12,بَل,0,8
62310,453,8,38,8,13,لَّمَّا,0,8
62311,453,8,38,8,14,يَذُوقُواْ,0,8
62312,453,8,38,8,15,عَذَابِ,0,8
62313,453,9,38,8,16,٨,1,9
62314,453,9,38,9,1,أَمۡ,0,9
62315,453,9,38,9,2,عِندَهُمۡ,0,9
62316,453,9,38,9,3,خَزَآئِنُ,0,9
62317,453,9,38,9,4,رَحۡمَةِ,0,9
62318,453,9,38,9,5,رَبِّكَ,0,9
62319,453,9,38,9,6,ٱلۡعَزِيزِ,0,9
62320,453,9,38,9,7,ٱلۡوَهَّابِ,0,9
62321,453,9,38,9,8,٩,1,9
62322,453,9,38,10,1,أَمۡ,0,9
62323,453,9,38,10,2,لَهُم,0,9
62324,453,10,38,10,3,مُّلۡكُ,0,10
62325,453,10,38,10,4,ٱلسَّمَٰوَٰتِ,0,10
62326,453,10,38,10,5,وَٱلۡأَرۡضِ,0,10
62327,453,10,38,10,6,وَمَا,0,10
62328,453,10,38,10,7,بَيۡنَهُمَاۖ,0,10
62329,453,10,38,10,8,فَلۡيَرۡتَقُواْ,0,10
62330,453,10,38,10,9,فِي,0,10
62331,453,10,38,10,10,ٱلۡأَسۡبَٰبِ,0,10
62332,453,10,38,10,11,١٠,1,10
62333,453,11,38,11,1,جُندٞ,0,11
62334,453,11,38,11,2,مَّا,0,11
62335,453,11,38,11,3,هُنَالِكَ,0,11
62336,453,11,38,11,4,مَهۡزُومٞ,0,11
62337,453,11,38,11,5,مِّنَ,0,11
62338,453,11,38,11,6,ٱلۡأَحۡزَابِ,0,11
62339,453,11,38,11,7,١١,1,11
62340,453,11,38,12,1,كَذَّبَتۡ,0,11
62341,453,11,38,12,2,قَبۡلَهُمۡ,0,11
62342,453,11,38,12,3,قَوۡمُ,0,11
62343,453,12,38,12,4,نُوحٖ,0,12
62344,453,12,38,12,5,وَعَادٞ,0,12
62345,453,12,38,12,6,وَفِرۡعَوۡنُ,0,12
62346,453,12,38,12,7,ذُو,0,12
62347,453,12,38,12,8,ٱلۡأَوۡتَادِ,0,12
62348,453,12,38,12,9,١٢,1,12
62349,453,12,38,13,1,وَثَمُودُ,0,12
62350,453,12,38,13,2,وَقَوۡمُ,0,12
62351,453,12,38,13,3,لُوطٖ,0,12
62352,453,12,38,13,4,وَأَصۡحَٰبُ,0,12
62353,453,13,38,13,5,لۡـَٔيۡكَةِۚ,0,13
62354,453,13,38,13,6,أُوْلَٰٓئِكَ,0,13
62355,453,13,38,13,7,ٱلۡأَحۡزَابُ,0,13
62356,453,13,38,13,8,١٣,1,13
62357,453,13,38,14,1,إِن,0,13
62358,453,13,38,14,2,كُلٌّ,0,13
62359,453,13,38,14,3,إِلَّا,0,13
62360,453,13,38,14,4,كَذَّبَ,0,13
62361,453,13,38,14,5,ٱلرُّسُلَ,0,13
62362,453,14,38,14,6,فَحَقَّ,0,14
62363,453,14,38,14,7,عِقَابِ,0,14
62364,453,14,38,14,8,١٤,1,14
62365,453,14,38,15,1,وَمَا,0,14
62366,453,14,38,15,2,يَنظُرُ,0,14
62367,453,14,38,15,3,هَٰٓؤُلَآءِ,0,14
62368,453,14,38,15,4,إِلَّا,0,14
62369,453,14,38,15,5,صَيۡحَةٗ,0,14
62370,453,14,38,15,6,وَٰحِدَةٗ,0,14
62371,453,14,38,15,7,مَّا,0,14
62372,453,14,38,15,8,لَهَا,0,14
62373,453,15,38,15,9,مِن,0,15
62374,453,15,38,15,10,فَوَاقٖ,0,15
62375,453,15,38,15,11,١٥,1,15
62376,453,15,38,16,1,وَقَالُواْ,0,15
62377,453,15,38,16,2,رَبَّنَا,0,15
62378,453,15,38,16,3,عَجِّل,0,15
62379,453,15,38,16,4,لَّنَا,0,15
62380,453,15,38,16,5,قِطَّنَا,0,15
62381,453,15,38,16,6,قَبۡلَ,0,15
62382,453,15,38,16,7,يَوۡمِ,0,15
62383,453,15,38,16,8,ٱلۡحِسَابِ,0,15
62384,453,15,38,16,9,١٦,1,15
62385,454,1,38,17,1,ٱصۡبِرۡ,0,1
62386,454,1,38,17,2,عَلَىٰ,0,1
62387,454,1,38,17,3,مَا,0,1
62388,454,1,38,17,4,يَقُولُونَ,0,1
62389,454,1,38,17,5,وَٱذۡكُرۡ,0,1
62390,454,1,38,17,6,عَبۡدَنَا,0,1
62391,454,1,38,17,7,دَاوُۥدَ,0,1
62392,454,1,38,17,8,ذَا,0,1
62393,454,1,38,17,9,ٱلۡأَيۡدِۖ,0,1
62394,454,1,38,17,10,إِنَّهُۥٓ,0,1
62395,454,1,38,17,11,أَوَّابٌ,0,1
62396,454,1,38,17,12,١٧,1,1
62397,454,2,38,18,1,إِنَّا,0,2
62398,454,2,38,18,2,سَخَّرۡنَا,0,2
62399,454,2,38,18,3,ٱلۡجِبَالَ,0,2
62400,454,2,38,18,4,مَعَهُۥ,0,2
62401,454,2,38,18,5,يُسَبِّحۡنَ,0,2
62402,454,2,38,18,6,بِٱلۡعَشِيِّ,0,2
62403,454,2,38,18,7,وَٱلۡإِشۡرَاقِ,0,2
62404,454,2,38,18,8,١٨,1,2
62405,454,2,38,19,1,وَٱلطَّيۡرَ,0,2
62406,454,3,38,19,2,مَحۡشُورَةٗۖ,0,3
62407,454,3,38,19,3,كُلّٞ,0,3
62408,454,3,38,19,4,لَّهُۥٓ,0,3
62409,454,3,38,19,5,أَوَّابٞ,0,3
62410,454,3,38,19,6,١٩,1,3
62411,454,3,38,20,1,وَشَدَدۡنَا,0,3
62412,454,3,38,20,2,مُلۡكَهُۥ,0,3
62413,454,3,38,20,3,وَءَاتَيۡنَٰهُ,0,3
62414,454,3,38,20,4,ٱلۡحِكۡمَةَ,0,3
62415,454,4,38,20,5,وَفَصۡلَ,0,4
62416,454,4,38,20,6,ٱلۡخِطَابِ,0,4
62417,454,4,38,20,7,٢٠,1,4
62418,454,4,38,21,1,۞ وَهَلۡ,0,4
62419,454,4,38,21,2,أَتَىٰكَ,0,4
62420,454,4,38,21,3,نَبَؤُاْ,0,4
62421,454,4,38,21,4,ٱلۡخَصۡمِ,0,4
62422,454,4,38,21,5,إِذۡ,0,4
62423,454,4,38,21,6,تَسَوَّرُواْ,0,4
62424,454,5,38,21,7,ٱلۡمِحۡرَابَ,0,5
62425,454,5,38,21,8,٢١,1,5
62426,454,5,38,22,1,إِذۡ,0,5
62427,454,5,38,22,2,دَخَلُواْ,0,5
62428,454,5,38,22,3,عَلَىٰ,0,5
62429,454,5,38,22,4,دَاوُۥدَ,0,5
62430,454,5,38,22,5,فَفَزِعَ,0,5
62431,454,5,38,22,6,مِنۡهُمۡۖ,0,5
62432,454,5,38,22,7,قَالُواْ,0,5
62433,454,5,38,22,8,لَا,0,5
62434,454,5,38,22,9,تَخَفۡۖ,0,5
62435,454,6,38,22,10,خَصۡمَانِ,0,6
62436,454,6,38,22,11,بَغَىٰ,0,6
62437,454,6,38,22,12,بَعۡضُنَا,0,6
62438,454,6,38,22,13,عَلَىٰ,0,6
62439,454,6,38,22,14,بَعۡضٖ,0,6
62440,454,6,38,22,15,فَٱحۡكُم,0,6
62441,454,6,38,22,16,بَيۡنَنَا,0,6
62442,454,6,38,22,17,بِٱلۡحَقِّ,0,6
62443,454,6,38,22,18,وَلَا,0,6
62444,454,6,38,22,19,تُشۡطِطۡ,0,6
62445,454,7,38,22,20,وَٱهۡدِنَآ,0,7
62446,454,7,38,22,21,إِلَىٰ,0,7
62447,454,7,38,22,22,سَوَآءِ,0,7
62448,454,7,38,22,23,ٱلصِّرَٰطِ,0,7
62449,454,7,38,22,24,٢٢,1,7
62450,454,7,38,23,1,إِنَّ,0,7
62451,454,7,38,23,2,هَٰذَآ,0,7
62452,454,7,38,23,3,أَخِي,0,7
62453,454,7,38,23,4,لَهُۥ,0,7
62454,454,7,38,23,5,تِسۡعٞ,0,7
62455,454,7,38,23,6,وَتِسۡعُونَ,0,7
62456,454,7,38,23,7,نَعۡجَةٗ,0,7
62457,454,8,38,23,8,وَلِيَ,0,8
62458,454,8,38,23,9,نَعۡجَةٞ,0,8
62459,454,8,38,23,10,وَٰحِدَةٞ,0,8
